timestamp,temperature,humidity,cloud_cover,shortwave_radiation,dni,diffuse_radiation,wind_speed
2009-01-17T05:00,4.4,97,100,0.0,0.0,0.0,13.4
2009-01-17T06:00,4.6,97,100,0.0,0.0,0.0,14.9
2009-01-17T07:00,4.8,96,100,0.0,0.0,0.0,16.2
2009-01-17T08:00,5.1,96,100,0.0,0.0,0.0,18.0
2009-01-17T09:00,5.1,96,99,0.0,0.0,0.0,18.9
2009-01-17T10:00,5.3,95,98,1.0,0.0,1.0,20.0
2009-01-17T11:00,5.8,94,99,23.0,0.0,23.0,22.1
2009-01-17T12:00,6.2,93,100,55.0,36.2,47.0,20.8
2009-01-17T13:00,6.6,92,100,91.0,53.0,75.0,21.3
2009-01-17T14:00,6.7,91,100,65.0,2.9,64.0,21.1
2009-01-17T15:00,7.1,91,100,78.0,8.7,75.0,20.9
2009-01-17T16:00,7.5,91,99,89.0,26.3,81.0,17.1
2009-01-17T17:00,7.5,91,88,68.0,48.9,57.0,16.6
2009-01-17T18:00,7.3,91,100,29.0,17.9,27.0,17.1
2009-01-17T19:00,7.2,92,100,1.0,0.0,1.0,16.1
2009-01-17T20:00,7.3,92,100,0.0,0.0,0.0,18.0
2009-01-17T21:00,7.2,93,100,0.0,0.0,0.0,20.7
2009-01-17T22:00,7.3,93,100,0.0,0.0,0.0,24.0
2009-01-17T23:00,7.4,92,100,0.0,0.0,0.0,26.7
2009-01-18T00:00,7.5,91,100,0.0,0.0,0.0,26.0
2009-01-18T01:00,7.5,91,100,0.0,0.0,0.0,28.4
2009-01-18T02:00,7.1,91,100,0.0,0.0,0.0,30.8
2009-01-18T03:00,7.1,89,99,0.0,0.0,0.0,31.5
2009-01-18T04:00,7.1,87,99,0.0,0.0,0.0,30.6
2009-01-18T05:00,7.2,86,98,0.0,0.0,0.0,30.9
2009-01-18T06:00,7.3,85,100,0.0,0.0,0.0,32.3
2009-01-18T07:00,7.0,89,100,0.0,0.0,0.0,34.2
2009-01-18T08:00,7.1,89,100,0.0,0.0,0.0,35.8
2009-01-18T09:00,6.8,90,100,0.0,0.0,0.0,32.1
2009-01-18T10:00,7.0,90,99,1.0,0.0,1.0,30.1
2009-01-18T11:00,7.4,90,100,19.0,0.0,19.0,30.1
2009-01-18T12:00,7.2,87,94,47.0,0.0,47.0,22.9
2009-01-18T13:00,6.7,84,99,149.0,170.6,97.0,24.6
2009-01-18T14:00,7.2,79,97,209.0,244.6,124.0,24.8
2009-01-18T15:00,6.9,76,67,190.0,206.6,118.0,25.5
2009-01-18T16:00,6.8,75,30,220.0,425.4,89.0,25.8
2009-01-18T17:00,6.4,75,11,145.0,245.1,89.0,23.9
2009-01-18T18:00,5.8,74,31,70.0,311.6,34.0,21.2
2009-01-18T19:00,5.1,75,69,3.0,19.1,2.0,20.4
2009-01-18T20:00,4.6,77,42,0.0,0.0,0.0,19.6
2009-01-18T21:00,4.9,79,55,0.0,0.0,0.0,18.2
2009-01-18T22:00,4.4,83,98,0.0,0.0,0.0,18.1
2009-01-18T23:00,4.4,84,100,0.0,0.0,0.0,18.2
2009-01-19T00:00,4.5,84,100,0.0,0.0,0.0,18.9
2009-01-19T01:00,4.6,85,100,0.0,0.0,0.0,19.1
2009-01-19T02:00,4.8,87,100,0.0,0.0,0.0,20.6
2009-01-19T03:00,5.0,89,100,0.0,0.0,0.0,20.7
2009-01-19T04:00,5.1,92,100,0.0,0.0,0.0,21.2
2009-01-19T05:00,5.5,93,100,0.0,0.0,0.0,23.7
2009-01-19T06:00,5.9,94,100,0.0,0.0,0.0,28.0
2009-01-19T07:00,6.0,93,100,0.0,0.0,0.0,29.4
2009-01-19T08:00,6.6,89,100,0.0,0.0,0.0,33.9
2009-01-19T09:00,8.0,91,100,0.0,0.0,0.0,35.2
2009-01-19T10:00,9.3,89,86,0.0,0.0,0.0,36.4
2009-01-19T11:00,9.7,86,79,29.0,9.0,28.0,36.7
2009-01-19T12:00,9.6,81,54,122.0,260.6,63.0,30.3
2009-01-19T13:00,9.8,77,29,224.0,467.6,80.0,28.4
2009-01-19T14:00,10.2,72,35,274.0,521.6,91.0,29.5
2009-01-19T15:00,10.4,70,52,256.0,451.6,97.0,28.5
2009-01-19T16:00,10.3,70,39,232.0,503.8,75.0,33.5
2009-01-19T17:00,9.8,71,97,128.0,241.1,72.0,32.9
2009-01-19T18:00,8.6,76,72,31.0,75.4,22.0,28.3
2009-01-19T19:00,7.6,78,47,2.0,0.0,2.0,27.4
2009-01-19T20:00,6.2,79,99,0.0,0.0,0.0,29.1
2009-01-19T21:00,6.0,73,60,0.0,0.0,0.0,26.9
2009-01-19T22:00,5.2,72,8,0.0,0.0,0.0,26.3
2009-01-19T23:00,4.5,76,25,0.0,0.0,0.0,25.7
2009-01-20T00:00,4.0,80,38,0.0,0.0,0.0,23.9
2009-01-20T01:00,3.4,81,7,0.0,0.0,0.0,21.0
2009-01-20T02:00,2.7,82,0,0.0,0.0,0.0,17.9
2009-01-20T03:00,2.2,82,1,0.0,0.0,0.0,18.5
2009-01-20T04:00,1.8,82,3,0.0,0.0,0.0,20.6
2009-01-20T05:00,1.6,83,5,0.0,0.0,0.0,19.6
2009-01-20T06:00,1.4,84,7,0.0,0.0,0.0,18.4
2009-01-20T07:00,1.2,87,27,0.0,0.0,0.0,17.5
2009-01-20T08:00,1.1,90,27,0.0,0.0,0.0,16.1
2009-01-20T09:00,0.5,90,35,0.0,0.0,0.0,13.7
2009-01-20T10:00,0.3,91,60,4.0,19.1,3.0,12.4
2009-01-20T11:00,1.2,91,32,77.0,385.2,33.0,13.1
2009-01-20T12:00,3.0,86,97,174.0,506.0,58.0,14.8
2009-01-20T13:00,4.3,80,100,234.0,382.5,115.0,17.1
2009-01-20T14:00,4.6,80,100,181.0,84.7,151.0,18.2
2009-01-20T15:00,4.9,78,100,185.0,75.9,158.0,17.0
2009-01-20T16:00,5.2,77,98,108.0,19.0,102.0,18.1
2009-01-20T17:00,5.2,78,91,63.0,4.2,62.0,16.2
2009-01-20T18:00,4.9,80,75,42.0,97.4,30.0,14.2
2009-01-20T19:00,3.7,85,63,4.0,19.1,3.0,12.0
2009-01-20T20:00,3.0,88,44,0.0,0.0,0.0,10.3
2009-01-20T21:00,2.6,90,45,0.0,0.0,0.0,9.7
2009-01-20T22:00,2.0,92,40,0.0,0.0,0.0,9.8
2009-01-20T23:00,1.5,93,42,0.0,0.0,0.0,10.0
2009-01-21T00:00,0.9,94,24,0.0,0.0,0.0,9.7
2009-01-21T01:00,0.4,94,15,0.0,0.0,0.0,10.0
2009-01-21T02:00,-0.2,95,12,0.0,0.0,0.0,9.7
2009-01-21T03:00,-0.4,95,14,0.0,0.0,0.0,9.1
2009-01-21T04:00,-0.7,95,15,0.0,0.0,0.0,7.7
2009-01-21T05:00,-1.0,95,12,0.0,0.0,0.0,7.0
2009-01-21T06:00,-1.6,96,9,0.0,0.0,0.0,7.8
2009-01-21T07:00,-1.9,96,15,0.0,0.0,0.0,8.1
2009-01-21T08:00,-1.9,96,23,0.0,0.0,0.0,8.7
2009-01-21T09:00,-1.8,97,35,0.0,0.0,0.0,8.9
2009-01-21T10:00,-1.5,97,71,3.0,19.1,2.0,9.4
2009-01-21T11:00,0.0,96,98,60.0,213.9,35.0,10.4
2009-01-21T12:00,1.4,92,100,119.0,120.6,91.0,10.6
2009-01-21T13:00,2.6,89,98,166.0,82.7,140.0,12.0
2009-01-21T14:00,3.2,86,99,165.0,95.0,131.0,12.5
2009-01-21T15:00,3.8,83,100,157.0,50.1,139.0,12.7
2009-01-21T16:00,4.4,77,100,178.0,181.6,120.0,13.8
2009-01-21T17:00,4.5,76,100,104.0,99.9,80.0,12.0
2009-01-21T18:00,4.3,77,99,37.0,23.6,34.0,11.4
2009-01-21T19:00,3.8,79,95,3.0,0.0,3.0,11.1
2009-01-21T20:00,3.5,81,95,0.0,0.0,0.0,11.8
2009-01-21T21:00,3.1,85,88,0.0,0.0,0.0,13.0
2009-01-21T22:00,2.8,86,96,0.0,0.0,0.0,14.2
2009-01-21T23:00,2.6,87,99,0.0,0.0,0.0,15.1
2009-01-22T00:00,2.6,86,100,0.0,0.0,0.0,17.3
2009-01-22T01:00,2.6,85,100,0.0,0.0,0.0,19.5
2009-01-22T02:00,2.6,85,100,0.0,0.0,0.0,21.2
2009-01-22T03:00,2.8,85,100,0.0,0.0,0.0,22.0
2009-01-22T04:00,2.7,89,100,0.0,0.0,0.0,23.4
2009-01-22T05:00,2.6,92,100,0.0,0.0,0.0,25.6
2009-01-22T06:00,2.7,93,100,0.0,0.0,0.0,28.2
2009-01-22T07:00,3.1,93,100,0.0,0.0,0.0,29.3
2009-01-22T08:00,3.7,92,100,0.0,0.0,0.0,30.3
2009-01-22T09:00,4.4,92,100,0.0,0.0,0.0,30.6
2009-01-22T10:00,4.8,92,100,1.0,0.0,1.0,31.0
2009-01-22T11:00,5.3,91,100,6.0,0.0,6.0,33.4
2009-01-22T12:00,5.5,91,100,12.0,0.0,12.0,31.8
2009-01-22T13:00,5.6,92,100,31.0,0.0,31.0,30.9
2009-01-22T14:00,5.6,92,100,32.0,0.0,32.0,29.5
2009-01-22T15:00,5.9,94,100,47.0,0.0,47.0,27.1
2009-01-22T16:00,6.4,94,100,21.0,0.0,21.0,23.6
2009-01-22T17:00,7.1,94,100,38.0,4.1,37.0,22.7
2009-01-22T18:00,7.4,94,100,12.0,0.0,12.0,19.5
2009-01-22T19:00,7.3,94,100,1.0,0.0,1.0,18.4
2009-01-22T20:00,7.1,95,100,0.0,0.0,0.0,17.4
2009-01-22T21:00,7.0,97,100,0.0,0.0,0.0,18.3
2009-01-22T22:00,6.9,98,100,0.0,0.0,0.0,18.8
2009-01-22T23:00,6.9,99,100,0.0,0.0,0.0,19.8
2009-01-23T00:00,7.1,98,100,0.0,0.0,0.0,20.9
2009-01-23T01:00,7.4,97,100,0.0,0.0,0.0,23.4
2009-01-23T02:00,7.6,95,100,0.0,0.0,0.0,26.6
2009-01-23T03:00,7.4,97,100,0.0,0.0,0.0,28.4
2009-01-23T04:00,7.7,98,100,0.0,0.0,0.0,29.2
2009-01-23T05:00,8.7,97,100,0.0,0.0,0.0,27.0
2009-01-23T06:00,9.8,93,100,0.0,0.0,0.0,26.6
2009-01-23T07:00,10.5,92,98,0.0,0.0,0.0,28.1
2009-01-23T08:00,10.7,90,96,0.0,0.0,0.0,29.0
2009-01-23T09:00,10.9,90,91,0.0,0.0,0.0,32.3
2009-01-23T10:00,10.5,90,89,2.0,0.0,2.0,31.8
2009-01-23T11:00,10.7,89,95,15.0,8.2,14.0,32.7
2009-01-23T12:00,9.9,86,87,77.0,83.8,57.0,37.7
2009-01-23T13:00,8.3,85,64,45.0,28.0,36.0,37.5
2009-01-23T14:00,7.6,79,86,221.0,377.9,83.0,40.0
2009-01-23T15:00,7.5,76,85,241.0,386.6,99.0,37.7
2009-01-23T16:00,7.3,72,62,228.0,387.9,101.0,36.2
2009-01-23T17:00,7.0,71,33,188.0,503.5,63.0,36.3
2009-01-23T18:00,6.3,69,38,87.0,377.1,36.0,32.6
2009-01-23T19:00,5.7,68,9,7.0,38.2,5.0,25.5
2009-01-23T20:00,5.1,69,1,0.0,0.0,0.0,22.0
2009-01-23T21:00,4.5,73,35,0.0,0.0,0.0,19.2
2009-01-23T22:00,4.1,75,77,0.0,0.0,0.0,16.4
2009-01-23T23:00,3.3,79,100,0.0,0.0,0.0,12.2
2009-01-24T00:00,2.8,83,100,0.0,0.0,0.0,10.7
2009-01-24T01:00,2.5,85,100,0.0,0.0,0.0,10.0
2009-01-24T02:00,2.3,87,100,0.0,0.0,0.0,7.6
2009-01-24T03:00,2.2,88,100,0.0,0.0,0.0,9.1
2009-01-24T04:00,2.0,89,100,0.0,0.0,0.0,6.4
2009-01-24T05:00,1.8,91,100,0.0,0.0,0.0,6.6
2009-01-24T06:00,1.7,92,100,0.0,0.0,0.0,8.2
2009-01-24T07:00,1.7,92,100,0.0,0.0,0.0,10.3
2009-01-24T08:00,1.7,92,100,0.0,0.0,0.0,11.3
2009-01-24T09:00,2.0,94,99,0.0,0.0,0.0,12.2
2009-01-24T10:00,2.0,94,100,2.0,0.0,2.0,14.0
2009-01-24T11:00,2.4,93,100,32.0,0.0,32.0,16.5
2009-01-24T12:00,3.2,90,100,91.0,4.1,90.0,20.1
2009-01-24T13:00,4.3,86,99,155.0,73.9,131.0,21.5
2009-01-24T14:00,5.1,82,100,170.0,67.8,145.0,20.9
2009-01-24T15:00,5.4,79,100,137.0,35.0,124.0,22.0
2009-01-24T16:00,5.7,77,100,141.0,30.2,131.0,18.2
2009-01-24T17:00,5.7,77,100,99.0,15.8,95.0,13.9
2009-01-24T18:00,5.3,78,100,66.0,64.6,57.0,9.7
2009-01-24T19:00,4.1,83,99,8.0,0.0,8.0,7.9
2009-01-24T20:00,3.3,87,54,0.0,0.0,0.0,11.3
2009-01-24T21:00,2.8,87,18,0.0,0.0,0.0,9.4
2009-01-24T22:00,2.0,91,0,0.0,0.0,0.0,8.9
2009-01-24T23:00,1.3,92,0,0.0,0.0,0.0,9.8
2009-01-25T00:00,0.8,93,0,0.0,0.0,0.0,10.6
2009-01-25T01:00,0.4,93,0,0.0,0.0,0.0,10.8
2009-01-25T02:00,0.1,93,1,0.0,0.0,0.0,12.5
2009-01-25T03:00,-0.0,94,2,0.0,0.0,0.0,14.3
2009-01-25T04:00,0.2,94,19,0.0,0.0,0.0,15.5
2009-01-25T05:00,0.3,95,49,0.0,0.0,0.0,17.1
2009-01-25T06:00,0.3,95,93,0.0,0.0,0.0,19.1
2009-01-25T07:00,0.6,94,97,0.0,0.0,0.0,20.6
2009-01-25T08:00,1.0,93,99,0.0,0.0,0.0,21.3
2009-01-25T09:00,1.2,93,100,0.0,0.0,0.0,21.2
2009-01-25T10:00,1.3,93,100,5.0,19.1,4.0,21.0
2009-01-25T11:00,2.0,90,99,58.0,85.5,47.0,20.4
2009-01-25T12:00,2.8,88,94,115.0,106.0,89.0,19.7
2009-01-25T13:00,4.0,83,81,203.0,231.4,127.0,21.7
2009-01-25T14:00,5.2,78,89,201.0,265.5,102.0,22.7
2009-01-25T15:00,6.3,74,95,216.0,258.4,119.0,20.1
2009-01-25T16:00,6.8,72,98,158.0,157.9,105.0,19.1
2009-01-25T17:00,6.9,72,99,134.0,124.7,102.0,19.5
2009-01-25T18:00,6.3,73,98,43.0,48.8,36.0,18.4
2009-01-25T19:00,5.6,74,99,5.0,0.0,5.0,16.3
2009-01-25T20:00,5.4,73,100,0.0,0.0,0.0,15.5
2009-01-25T21:00,5.0,73,100,0.0,0.0,0.0,15.0
2009-01-25T22:00,4.9,76,100,0.0,0.0,0.0,14.3
2009-01-25T23:00,4.9,82,100,0.0,0.0,0.0,13.2
2009-01-26T00:00,4.9,87,100,0.0,0.0,0.0,12.3
2009-01-26T01:00,5.0,92,100,0.0,0.0,0.0,11.5
2009-01-26T02:00,5.0,94,100,0.0,0.0,0.0,11.6
2009-01-26T03:00,4.9,95,100,0.0,0.0,0.0,11.5
2009-01-26T04:00,4.9,95,100,0.0,0.0,0.0,10.5
2009-01-26T05:00,4.7,96,100,0.0,0.0,0.0,9.4
2009-01-26T06:00,4.2,97,100,0.0,0.0,0.0,8.9
2009-01-26T07:00,3.5,97,100,0.0,0.0,0.0,8.0
2009-01-26T08:00,3.3,97,100,0.0,0.0,0.0,7.0
2009-01-26T09:00,3.5,97,100,0.0,0.0,0.0,6.0
2009-01-26T10:00,3.5,97,100,3.0,0.0,3.0,6.0
2009-01-26T11:00,3.7,96,100,34.0,0.0,34.0,7.1
2009-01-26T12:00,3.8,94,100,76.0,8.0,74.0,7.4
2009-01-26T13:00,4.0,90,100,91.0,0.0,91.0,7.1
2009-01-26T14:00,4.8,86,100,166.0,106.1,126.0,6.4
2009-01-26T15:00,5.3,84,100,142.0,52.7,122.0,5.1
2009-01-26T16:00,5.7,81,100,114.0,26.5,105.0,3.9
2009-01-26T17:00,5.8,80,100,80.0,15.3,76.0,2.5
2009-01-26T18:00,5.7,82,100,33.0,0.0,33.0,1.3
2009-01-26T19:00,5.2,84,100,4.0,0.0,4.0,3.2
2009-01-26T20:00,4.5,89,98,0.0,0.0,0.0,5.0
2009-01-26T21:00,4.4,90,94,0.0,0.0,0.0,5.4
2009-01-26T22:00,4.2,92,86,0.0,0.0,0.0,3.9
2009-01-26T23:00,3.9,94,94,0.0,0.0,0.0,4.1
2009-01-27T00:00,3.7,94,100,0.0,0.0,0.0,4.6
2009-01-27T01:00,3.7,94,100,0.0,0.0,0.0,4.2
2009-01-27T02:00,3.6,92,100,0.0,0.0,0.0,5.0
2009-01-27T03:00,3.6,90,93,0.0,0.0,0.0,5.2
2009-01-27T04:00,3.2,90,100,0.0,0.0,0.0,5.2
2009-01-27T05:00,3.2,89,98,0.0,0.0,0.0,6.0
2009-01-27T06:00,2.9,89,91,0.0,0.0,0.0,6.1
2009-01-27T07:00,2.8,89,80,0.0,0.0,0.0,6.9
2009-01-27T08:00,2.6,89,84,0.0,0.0,0.0,6.4
2009-01-27T09:00,2.3,92,94,0.0,0.0,0.0,7.6
2009-01-27T10:00,2.6,91,94,4.0,19.1,3.0,10.3
2009-01-27T11:00,3.3,89,91,41.0,44.4,35.0,10.8
2009-01-27T12:00,4.1,87,95,98.0,126.9,66.0,11.6
2009-01-27T13:00,5.1,79,100,152.0,208.3,82.0,11.2
2009-01-27T14:00,5.4,77,100,112.0,28.9,101.0,10.5
2009-01-27T15:00,6.1,70,100,174.0,192.9,100.0,9.8
2009-01-27T16:00,6.1,71,100,107.0,43.6,92.0,9.4
2009-01-27T17:00,5.9,76,99,61.0,33.9,52.0,9.4
2009-01-27T18:00,5.5,80,96,39.0,39.5,33.0,7.7
2009-01-27T19:00,4.7,83,95,6.0,17.2,5.0,7.1
2009-01-27T20:00,4.1,86,73,0.0,0.0,0.0,7.0
2009-01-27T21:00,3.7,89,78,0.0,0.0,0.0,6.9
2009-01-27T22:00,3.1,91,88,0.0,0.0,0.0,6.2
2009-01-27T23:00,2.5,94,76,0.0,0.0,0.0,6.2
2009-01-28T00:00,1.7,96,89,0.0,0.0,0.0,7.9
2009-01-28T01:00,2.0,94,90,0.0,0.0,0.0,6.1
2009-01-28T02:00,1.9,95,91,0.0,0.0,0.0,5.9
2009-01-28T03:00,1.3,96,94,0.0,0.0,0.0,5.4
2009-01-28T04:00,0.5,98,94,0.0,0.0,0.0,4.0
2009-01-28T05:00,-0.1,98,93,0.0,0.0,0.0,5.0
2009-01-28T06:00,-0.2,98,88,0.0,0.0,0.0,4.3
2009-01-28T07:00,-0.3,98,92,0.0,0.0,0.0,3.6
2009-01-28T08:00,-0.7,98,94,0.0,0.0,0.0,5.4
2009-01-28T09:00,-0.4,97,96,0.0,0.0,0.0,5.5
2009-01-28T10:00,-0.2,97,100,5.0,19.1,4.0,5.4
2009-01-28T11:00,1.3,93,98,53.0,79.4,42.0,5.1
2009-01-28T12:00,2.0,89,100,106.0,117.3,76.0,6.9
2009-01-28T13:00,2.7,84,100,154.0,91.2,123.0,7.9
2009-01-28T14:00,3.2,81,100,189.0,88.3,155.0,8.0
2009-01-28T15:00,3.7,78,100,229.0,167.6,164.0,7.3
2009-01-28T16:00,3.9,76,100,189.0,120.5,147.0,6.8
2009-01-28T17:00,3.9,76,100,135.0,81.6,113.0,6.9
2009-01-28T18:00,3.6,76,100,60.0,12.8,58.0,7.2
2009-01-28T19:00,2.9,80,100,8.0,0.0,8.0,5.6
2009-01-28T20:00,2.5,82,100,0.0,0.0,0.0,5.7
2009-01-28T21:00,2.0,85,100,0.0,0.0,0.0,6.0
2009-01-28T22:00,1.6,86,100,0.0,0.0,0.0,6.0
2009-01-28T23:00,1.5,85,100,0.0,0.0,0.0,6.7
2009-01-29T00:00,1.5,83,98,0.0,0.0,0.0,8.0
2009-01-29T01:00,1.2,83,98,0.0,0.0,0.0,7.5
2009-01-29T02:00,0.7,85,97,0.0,0.0,0.0,6.3
2009-01-29T03:00,0.3,86,92,0.0,0.0,0.0,5.9
2009-01-29T04:00,0.1,86,92,0.0,0.0,0.0,5.2
2009-01-29T05:00,-0.2,87,80,0.0,0.0,0.0,6.5
2009-01-29T06:00,-0.6,88,67,0.0,0.0,0.0,8.6
2009-01-29T07:00,-1.0,89,62,0.0,0.0,0.0,9.7
2009-01-29T08:00,-1.5,91,27,0.0,0.0,0.0,9.8
2009-01-29T09:00,-1.9,95,46,0.0,0.0,0.0,10.2
2009-01-29T10:00,-1.9,95,68,8.0,38.2,6.0,10.6
2009-01-29T11:00,-1.2,93,100,74.0,183.2,48.0,12.1
2009-01-29T12:00,-0.6,90,100,116.0,96.3,91.0,10.0
2009-01-29T13:00,0.2,87,100,181.0,98.9,147.0,9.5
2009-01-29T14:00,1.2,83,100,250.0,182.5,179.0,8.8
2009-01-29T15:00,2.0,81,100,284.0,311.1,162.0,8.1
2009-01-29T16:00,2.7,77,93,286.0,442.1,130.0,10.5
2009-01-29T17:00,2.9,76,52,219.0,500.3,82.0,12.1
2009-01-29T18:00,2.1,80,36,115.0,405.0,50.0,7.1
2009-01-29T19:00,1.0,84,16,17.0,127.8,9.0,7.7
2009-01-29T20:00,-0.1,89,7,0.0,0.0,0.0,7.6
2009-01-29T21:00,-0.8,90,0,0.0,0.0,0.0,8.3
2009-01-29T22:00,-1.2,90,0,0.0,0.0,0.0,9.6
2009-01-29T23:00,-1.4,90,0,0.0,0.0,0.0,8.7
2009-01-30T00:00,-1.8,91,0,0.0,0.0,0.0,7.9
2009-01-30T01:00,-2.2,91,0,0.0,0.0,0.0,8.0
2009-01-30T02:00,-2.2,91,0,0.0,0.0,0.0,9.7
2009-01-30T03:00,-2.2,91,0,0.0,0.0,0.0,10.0
2009-01-30T04:00,-2.2,91,0,0.0,0.0,0.0,8.9
2009-01-30T05:00,-2.3,91,0,0.0,0.0,0.0,10.1
2009-01-30T06:00,-2.4,91,0,0.0,0.0,0.0,11.1
2009-01-30T07:00,-2.5,91,0,0.0,0.0,0.0,10.0
2009-01-30T08:00,-2.5,91,0,0.0,0.0,0.0,9.5
2009-01-30T09:00,-2.8,92,2,0.0,0.0,0.0,12.0
2009-01-30T10:00,-2.6,91,0,11.0,74.2,7.0,14.6
2009-01-30T11:00,-1.3,89,3,106.0,453.8,40.0,14.6
2009-01-30T12:00,0.6,83,7,228.0,626.5,63.0,16.0
2009-01-30T13:00,2.3,78,8,325.0,724.3,73.0,16.2
2009-01-30T14:00,3.6,74,46,379.0,762.7,79.0,16.3
2009-01-30T15:00,4.5,71,69,383.0,766.7,79.0,16.6
2009-01-30T16:00,5.0,70,50,337.0,736.2,74.0,17.5
2009-01-30T17:00,4.9,72,77,245.0,643.4,66.0,17.1
2009-01-30T18:00,3.8,76,81,118.0,394.5,53.0,14.5
2009-01-30T19:00,2.3,82,74,17.0,77.1,12.0,15.4
2009-01-30T20:00,1.5,85,83,0.0,0.0,0.0,16.8
2009-01-30T21:00,1.3,84,97,0.0,0.0,0.0,17.8
2009-01-30T22:00,1.3,83,100,0.0,0.0,0.0,17.9
2009-01-30T23:00,1.0,83,100,0.0,0.0,0.0,17.9
2009-01-31T00:00,0.7,83,100,0.0,0.0,0.0,16.8
2009-01-31T01:00,0.5,83,100,0.0,0.0,0.0,17.5
2009-01-31T02:00,0.4,81,100,0.0,0.0,0.0,18.2
2009-01-31T03:00,0.3,80,100,0.0,0.0,0.0,18.5
2009-01-31T04:00,0.1,79,100,0.0,0.0,0.0,18.7
2009-01-31T05:00,-0.1,78,100,0.0,0.0,0.0,19.1
2009-01-31T06:00,-0.3,77,93,0.0,0.0,0.0,18.4
2009-01-31T07:00,-0.6,77,97,0.0,0.0,0.0,17.8
2009-01-31T08:00,-0.9,77,96,0.0,0.0,0.0,17.7
2009-01-31T09:00,-1.0,84,95,0.0,0.0,0.0,17.7
2009-01-31T10:00,-0.9,83,97,11.0,71.7,7.0,17.7
2009-01-31T11:00,0.3,79,99,106.0,389.1,48.0,17.7
2009-01-31T12:00,1.9,73,98,222.0,516.4,84.0,19.1
2009-01-31T13:00,3.6,68,100,318.0,630.6,96.0,18.9
2009-01-31T14:00,4.9,64,99,372.0,671.5,105.0,18.7
2009-01-31T15:00,5.8,62,100,376.0,686.0,101.0,18.8
2009-01-31T16:00,6.0,61,95,322.0,600.0,105.0,18.7
2009-01-31T17:00,5.7,62,50,242.0,580.3,78.0,18.0
2009-01-31T18:00,4.4,64,59,130.0,496.8,46.0,17.7
2009-01-31T19:00,2.7,67,58,21.0,149.1,11.0,18.4
2009-01-31T20:00,1.5,69,72,0.0,0.0,0.0,19.4
2009-01-31T21:00,-0.0,74,62,0.0,0.0,0.0,19.1
2009-01-31T22:00,-0.6,75,45,0.0,0.0,0.0,18.7
2009-01-31T23:00,-1.2,75,28,0.0,0.0,0.0,18.4
2009-02-01T00:00,-1.6,76,15,0.0,0.0,0.0,17.4
2009-02-01T01:00,-2.0,76,17,0.0,0.0,0.0,16.8
2009-02-01T02:00,-2.3,76,5,0.0,0.0,0.0,16.9
2009-02-01T03:00,-2.5,75,1,0.0,0.0,0.0,17.0
2009-02-01T04:00,-2.7,75,1,0.0,0.0,0.0,16.4
2009-02-01T05:00,-2.9,75,1,0.0,0.0,0.0,16.3
2009-02-01T06:00,-3.0,74,1,0.0,0.0,0.0,16.7
2009-02-01T07:00,-3.0,74,1,0.0,0.0,0.0,17.2
2009-02-01T08:00,-3.0,74,3,0.0,0.0,0.0,17.4
2009-02-01T09:00,-3.0,77,1,0.0,0.0,0.0,17.6
2009-02-01T10:00,-2.8,76,0,13.0,104.1,7.0,18.5
2009-02-01T11:00,-1.7,74,1,117.0,490.8,42.0,18.8
2009-02-01T12:00,-0.4,70,32,244.0,667.3,63.0,25.9
2009-02-01T13:00,1.0,61,69,341.0,746.7,75.0,23.1
2009-02-01T14:00,1.5,62,96,362.0,584.6,127.0,21.6
2009-02-01T15:00,2.0,60,100,373.0,634.0,116.0,21.6
2009-02-01T16:00,1.9,59,96,254.0,237.6,167.0,22.1
2009-02-01T17:00,1.5,59,100,150.0,121.9,115.0,21.6
2009-02-01T18:00,1.2,60,91,83.0,69.2,71.0,18.5
2009-02-01T19:00,0.5,60,76,14.0,57.7,10.0,16.9
2009-02-01T20:00,-0.0,61,75,0.0,0.0,0.0,16.1
2009-02-01T21:00,-0.6,63,76,0.0,0.0,0.0,15.3
2009-02-01T22:00,-0.6,62,94,0.0,0.0,0.0,14.8
2009-02-01T23:00,-0.5,61,87,0.0,0.0,0.0,15.3
2009-02-02T00:00,-0.5,61,92,0.0,0.0,0.0,15.6
2009-02-02T01:00,-0.9,63,85,0.0,0.0,0.0,15.8
2009-02-02T02:00,-1.0,65,97,0.0,0.0,0.0,15.8
2009-02-02T03:00,-1.0,66,97,0.0,0.0,0.0,14.0
2009-02-02T04:00,-1.1,69,95,0.0,0.0,0.0,13.7
2009-02-02T05:00,-1.3,74,99,0.0,0.0,0.0,13.2
2009-02-02T06:00,-1.4,79,99,0.0,0.0,0.0,12.5
2009-02-02T07:00,-1.4,84,100,0.0,0.0,0.0,11.7
2009-02-02T08:00,-1.3,89,100,0.0,0.0,0.0,10.2
2009-02-02T09:00,-1.0,93,100,0.0,0.0,0.0,8.9
2009-02-02T10:00,-0.4,95,100,3.0,0.0,3.0,7.8
2009-02-02T11:00,0.6,95,100,18.0,0.0,18.0,7.3
2009-02-02T12:00,1.8,93,100,39.0,0.0,39.0,8.9
2009-02-02T13:00,3.2,90,100,67.0,0.0,67.0,12.8
2009-02-02T14:00,4.0,89,100,71.0,0.0,71.0,12.8
2009-02-02T15:00,4.7,88,100,97.0,0.0,97.0,12.0
2009-02-02T16:00,5.0,89,100,98.0,2.7,97.0,10.8
